,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,22,SEA,NBA,PG,64,964,100%,,,,,+3.5,+0.2,34,10,35,3,13,0,272,6,20
2002-03,23,MEM,NBA,PG,79,1366,47%,53%,,,,-1.0,+3.7,49,23,47,9,29,0,496,8,33
2003-04,24,MEM,NBA,PG,81,1669,99%,1%,,,,+6.7,+6.7,84,35,63,13,48,0,860,8,28
2004-05,25,MEM,NBA,PG,80,1808,97%,3%,,,,+5.7,+5.1,86,48,58,21,60,0,793,18,43
2005-06,26,TOT,NBA,PG,70,1578,53%,47%,,,,+5.1,+8.3,82,30,62,15,36,13,640,14,19
2005-06,26,DEN,NBA,PG,46,975,50%,50%,,,,+4.8,+6.0,47,17,37,8,18,7,350,6,10
2005-06,26,SEA,NBA,PG,24,603,58%,42%,,,,+5.6,+10.6,35,13,25,7,18,6,290,8,9
2006-07,27,SEA,NBA,PG,77,2152,64%,36%,,,,-3.6,-0.8,98,37,62,15,56,15,990,12,41
2007-08,28,SEA,NBA,PG,78,2269,95%,5%,,,,-9.7,-1.6,103,42,75,12,66,11,1120,19,38
2008-09,29,OKC,NBA,PG,68,1776,94%,6%,,,,-7.7,-1.7,87,39,55,16,38,25,836,11,31
2009-10,30,IND,NBA,PG,79,2322,82%,18%,,,,-2.5,+1.5,103,30,82,11,71,32,949,10,31
2010-11,31,UTA,NBA,PG,80,1567,100%,,,,,+0.2,+3.6,73,22,63,14,21,11,607,1,22
2011-12,32,UTA,NBA,PG,50,1033,100%,,,,,-0.8,-2.0,69,10,45,3,15,9,455,3,6
2012-13,33,UTA,NBA,PG,48,829,100%,,,,,-3.7,-4.4,49,12,41,6,6,6,401,1,5
2013-14,34,POR,NBA,PG,24,161,100%,,,,,+0.1,-4.0,13,1,14,2,1,2,62,0,1
Career,,,NBA,,878,19494,85%,15%,,,,-1.1,+1.7,930,339,702,140,460,124,8481,111,318
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,"SEA,OKC",NBA,,311,7764,84%,16%,,,,-4.7,-0.2,357,141,252,53,191,57,3508,56,139
3 seasons,,MEM,NBA,,240,4843,84%,16%,,,,+4.2,+5.3,219,106,168,43,137,0,2149,34,104
3 seasons,,UTA,NBA,,178,3429,100%,,,,,-1.0,0.0,191,44,149,23,42,26,1463,5,33
1 season,,IND,NBA,,79,2322,82%,18%,,,,-2.5,+1.5,103,30,82,11,71,32,949,10,31
1 season,,DEN,NBA,,46,975,50%,50%,,,,+4.8,+6.0,47,17,37,8,18,7,350,6,10
1 season,,POR,NBA,,24,161,100%,,,,,+0.1,-4.0,13,1,14,2,1,2,62,0,1
