Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Ticky Burden,,2.6,0,0
Kevin Loughery,87.8,2.6,0.1,-0.3
Bob Weiss,84.6,2.9,0.1,0
Spencer Dinwiddie,84.2,2.8,0.1,0.1
Mark Davis,83.4,2.3,0.2,-0.1
Franklin Edwards,80.9,2.7,0.2,0.1
Shammond Williams,79.1,2.9,0.2,0
Vincent Askew,77.9,2.9,0.2,-0.2
Johnny McCarthy,77.7,2.6,0.5,-0.1
Mike McGee,77.6,2.8,0.2,0.2
Matt Carroll,77.1,2.6,0.7,0
