Season,Team,Lg,Salary
2015-16,Houston Rockets,NBA,"$1,646,400"
2016-17,Houston Rockets,NBA,"$1,720,560"
2017-18,Los Angeles Clippers,NBA,"$1,794,600"
2018-19,Washington Wizards,NBA,"$2,760,095"
Career,(may be incomplete),,"$7,921,655"
