,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,21,HOU,NBA,PF,3,6,,,15%,85%,,-5.2,-5.3,0,0,0,0,0,0,0,0,0
2016-17,22,HOU,NBA,PF,77,1419,,,13%,87%,,+3.9,-3.5,19,11,42,6,31,5,191,8,18
2017-18,23,LAC,NBA,PF,73,883,,,19%,80%,,+4.7,+5.6,15,6,37,3,28,0,84,7,18
2018-19,24,TOT,NBA,PF,47,788,,,12%,82%,6%,-4.6,+2.0,5,9,22,4,22,1,107,2,21
2018-19,24,CLE,NBA,PF,9,169,,,,100%,,-10.2,-0.1,0,3,6,1,5,0,20,0,4
2018-19,24,WAS,NBA,PF,38,619,,,15%,77%,7%,-3.2,-0.2,5,6,16,3,17,1,87,2,17
Career,,,NBA,,200,3096,,,15%,84%,2%,+1.9,+0.5,39,26,101,13,81,6,382,17,57
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,80,1425,,,13%,87%,,+3.8,-3.5,19,11,42,6,31,5,191,8,18
1 season,,LAC,NBA,,73,883,,,19%,80%,,+4.7,+5.6,15,6,37,3,28,0,84,7,18
1 season,,WAS,NBA,,38,619,,,15%,77%,7%,-3.2,-0.2,5,6,16,3,17,1,87,2,17
1 season,,CLE,NBA,,9,169,,,,100%,,-10.2,-0.1,0,3,6,1,5,0,20,0,4
