Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,21,HOU,NBA,PF,3,0,6,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,6,6,0,6,0,0,0,0
2016-17,22,HOU,NBA,PF,77,2,1419,5.2,10.9,0.473,1.5,4.7,0.321,3.6,6.1,0.591,1,1.7,0.559,2.4,4.8,7.2,1.9,1,0.5,1,2.1,12.8
2017-18,23,LAC,NBA,PF,73,1,883,5.2,10.6,0.494,0.4,2.4,0.167,4.8,8.1,0.593,1.5,2.3,0.661,1.8,5.3,7.1,1.5,1,0.4,1.3,2.9,12.4
2018-19,24,TOT,NBA,PF,47,5,788,5.5,11.7,0.469,0.9,2.8,0.306,4.6,8.9,0.521,1.3,2.1,0.609,2.4,4.3,6.8,2.1,1.7,0.3,1.1,2.1,13.1
2018-19,24,CLE,NBA,PF,9,5,169,4.7,10.2,0.458,1.1,2.8,0.385,3.6,7.5,0.486,1.7,2.1,0.8,1.9,5.1,7,1.9,2.3,0,1.1,2.8,12.1
2018-19,24,WAS,NBA,PF,38,0,619,5.7,12.1,0.471,0.8,2.8,0.286,4.9,9.2,0.528,1.2,2.1,0.556,2.6,4.1,6.7,2.2,1.6,0.4,1.1,2,13.4
Career,NA,,NBA,,200,8,3096,5.2,11,0.478,1,3.6,0.288,4.2,7.4,0.57,1.2,2,0.606,2.2,4.8,7.1,1.9,1.2,0.4,1.1,2.3,12.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,HOU,NBA,,80,2,1425,5.1,10.8,0.473,1.5,4.7,0.321,3.6,6.1,0.591,1,1.7,0.559,2.4,4.8,7.2,1.9,1,0.5,1,2.1,12.7
1 season,NA,LAC,NBA,,73,1,883,5.2,10.6,0.494,0.4,2.4,0.167,4.8,8.1,0.593,1.5,2.3,0.661,1.8,5.3,7.1,1.5,1,0.4,1.3,2.9,12.4
1 season,NA,WAS,NBA,,38,0,619,5.7,12.1,0.471,0.8,2.8,0.286,4.9,9.2,0.528,1.2,2.1,0.556,2.6,4.1,6.7,2.2,1.6,0.4,1.1,2,13.4
1 season,NA,CLE,NBA,,9,5,169,4.7,10.2,0.458,1.1,2.8,0.385,3.6,7.5,0.486,1.7,2.1,0.8,1.9,5.1,7,1.9,2.3,0,1.1,2.8,12.1
