Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1986-87,23,SEA,NBA,SF,14,14,528,11.5,23.6,0.488,0.2,0.9,0.2,11.4,22.7,0.5,3.2,5.2,0.607,4.8,6.1,10.9,3.9,2,0.8,3.9,5.9,26.4,NA,104,112
1987-88,24,SEA,NBA,SF,5,5,180,12.1,21.7,0.556,1.1,2.1,0.5,11,19.6,0.562,3.2,6.4,0.5,3.8,9.1,12.9,6.7,0.8,0.3,3,4,28.4,NA,119,115
1988-89,25,SEA,NBA,SF,8,8,281,10.4,25.8,0.403,0.5,1.6,0.333,9.9,24.2,0.407,5.6,7.4,0.756,4.3,7.7,12,3.9,0.4,0.9,3.9,5.4,26.9,NA,101,114
1990-91,27,PHO,NBA,SF,4,4,101,8.4,20.2,0.415,0,0.5,0,8.4,19.7,0.425,2,3,0.667,2,5.4,7.4,2.5,0,1,4.9,4.9,18.7,NA,77,115
1991-92,28,NYK,NBA,SF,12,12,458,11.6,24.4,0.477,0.2,1,0.25,11.4,23.4,0.487,4.5,6.1,0.735,5.3,5.3,10.7,2.8,1.1,0.2,3.3,4.2,28,NA,108,107
1992-93,29,BOS,NBA,PF,4,0,126,9.4,22.7,0.415,0,0.9,0,9.4,21.8,0.431,2.6,3.9,0.667,2.6,5.1,7.7,3.9,0.4,1.3,3,6.8,21.4,NA,96,114
1994-95,31,BOS,NBA,SF,4,0,59,4.7,15.9,0.294,0,0.9,0,4.7,14.9,0.313,2.8,3.7,0.75,1.9,3.7,5.6,4.7,0,0,5.6,4.7,12.1,NA,70,118
Career,NA,,NBA,,51,43,1733,10.9,23.5,0.464,0.3,1.2,0.282,10.6,22.3,0.473,3.8,5.6,0.667,4.3,6.3,10.6,3.9,1.1,0.7,3.7,5.2,25.8,NA,103,112
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SEA,NBA,,27,27,989,11.3,23.9,0.474,0.4,1.3,0.333,10.9,22.5,0.482,3.8,6,0.636,4.5,7.1,11.6,4.4,1.3,0.7,3.7,5.4,26.9,NA,105,113
1 season,NA,NYK,NBA,,12,12,458,11.6,24.4,0.477,0.2,1,0.25,11.4,23.4,0.487,4.5,6.1,0.735,5.3,5.3,10.7,2.8,1.1,0.2,3.3,4.2,28,NA,108,107
2 seasons,NA,BOS,NBA,,8,0,185,7.9,20.5,0.386,0,0.9,0,7.9,19.7,0.403,2.6,3.8,0.692,2.3,4.7,7,4.1,0.3,0.9,3.8,6.2,18.5,NA,89,115
1 season,NA,PHO,NBA,,4,4,101,8.4,20.2,0.415,0,0.5,0,8.4,19.7,0.425,2,3,0.667,2,5.4,7.4,2.5,0,1,4.9,4.9,18.7,NA,77,115
