Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,24,SEA,NBA,SF,1,0,13:00,1,9,0.111,0,0,NA,0,0,NA,1,2,0,0,0,1,1,2
Career,NA,,NBA,,1,0,13,1,9,0.111,0,0,NA,0,0,NA,1,2,0,0,0,1,1,2
