Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1962-63,24,DET,NBA,C,1,NA,2,0,0,NA,0,0,NA,18,0,0,0
1964-65,26,LAL,NBA,C,11,NA,151,3.1,5.7,0.542,1.7,2.9,0.583,10.3,3.1,6.2,7.9
1965-66,27,LAL,NBA,C,14,NA,243,2.1,5.9,0.35,1.9,2.7,0.722,12,4.4,6.2,6.1
1966-67,28,LAL,NBA,C,3,NA,86,5.4,10,0.542,1.7,2.1,0.8,15.5,2.1,3.3,12.6
1967-68,29,LAL,NBA,C,15,NA,440,3.6,7.3,0.494,2.1,4.2,0.51,13.3,2.5,4.6,9.3
1968-69,30,PHI,NBA,C,5,NA,191,6.2,12.4,0.5,4.7,7.2,0.658,15.5,2.3,4.5,17.2
1969-70,31,PHI,NBA,C,5,NA,138,5.7,12.5,0.458,0.3,1.8,0.143,9.1,2.9,6,11.7
Career,NA,,NBA,,54,NA,1251,4,8.4,0.478,2.2,3.8,0.58,12.7,2.9,5.2,10.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,LAL,NBA,,43,NA,920,3.3,6.9,0.475,2,3.4,0.581,12.7,3.1,5.2,8.5
2 seasons,NA,PHI,NBA,,10,NA,329,6,12.5,0.482,2.8,4.9,0.578,12.8,2.5,5.1,14.9
1 season,NA,DET,NBA,,1,NA,2,0,0,NA,0,0,NA,18,0,0,0
