Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1962-63,24,DET,NBA,C,1,NA,2,0,0,NA,0,0,NA,1,0,0,0
1964-65,26,LAL,NBA,C,11,NA,13.7,1.2,2.2,0.542,0.6,1.1,0.583,3.9,1.2,2.4,3
1965-66,27,LAL,NBA,C,14,NA,17.4,1,2.9,0.35,0.9,1.3,0.722,5.8,2.1,3,2.9
1966-67,28,LAL,NBA,C,3,NA,28.7,4.3,8,0.542,1.3,1.7,0.8,12.3,1.7,2.7,10
1967-68,29,LAL,NBA,C,15,NA,29.3,2.9,5.9,0.494,1.7,3.4,0.51,10.9,2,3.7,7.6
1968-69,30,PHI,NBA,C,5,NA,38.2,6.6,13.2,0.5,5,7.6,0.658,16.4,2.4,4.8,18.2
1969-70,31,PHI,NBA,C,5,NA,27.6,4.4,9.6,0.458,0.2,1.4,0.143,7,2.2,4.6,9
Career,NA,,NBA,,54,NA,23.2,2.6,5.4,0.478,1.4,2.4,0.58,8.2,1.9,3.3,6.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,LAL,NBA,,43,NA,21.4,2,4.1,0.475,1.2,2,0.581,7.5,1.8,3.1,5.1
2 seasons,NA,PHI,NBA,,10,NA,32.9,5.5,11.4,0.482,2.6,4.5,0.578,11.7,2.3,4.7,13.6
1 season,NA,DET,NBA,,1,NA,2,0,0,NA,0,0,NA,1,0,0,0
