Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1962-63,24,DET,NBA,C,1,NA,2,0,0,NA,0,0,NA,1,0,0,0
1964-65,26,LAL,NBA,C,11,NA,151,13,24,0.542,7,12,0.583,43,13,26,33
1965-66,27,LAL,NBA,C,14,NA,243,14,40,0.35,13,18,0.722,81,30,42,41
1966-67,28,LAL,NBA,C,3,NA,86,13,24,0.542,4,5,0.8,37,5,8,30
1967-68,29,LAL,NBA,C,15,NA,440,44,89,0.494,26,51,0.51,163,30,56,114
1968-69,30,PHI,NBA,C,5,NA,191,33,66,0.5,25,38,0.658,82,12,24,91
1969-70,31,PHI,NBA,C,5,NA,138,22,48,0.458,1,7,0.143,35,11,23,45
Career,NA,,NBA,,54,NA,1251,139,291,0.478,76,131,0.58,442,101,179,354
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,LAL,NBA,,43,NA,920,84,177,0.475,50,86,0.581,324,78,132,218
2 seasons,NA,PHI,NBA,,10,NA,329,55,114,0.482,26,45,0.578,117,23,47,136
1 season,NA,DET,NBA,,1,NA,2,0,0,NA,0,0,NA,1,0,0,0
