,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1989-90,21,LAL,NBA,,7,8,1,1,6,7,6,6,4,6,8,3,3,4,3,6,18,20.0
1990-91,22,LAL,NBA,,12,20,1,2,12,20,7,8,6,11,14,5,3,5,6,6,27,23.7
1991-92,23,LAL,NBA,,8,19,0,1,8,18,3,4,2,5,7,5,2,1,6,6,18,12.0
1992-93,24,LAL,NBA,,11,22,2,4,9,18,6,8,7,10,13,6,2,4,5,5,30,24.0
1994-95,26,LAL,NBA,,10,19,1,3,10,17,9,15,6,11,15,6,1,3,5,6,25,21.9
1995-96,27,LAL,NBA,,4,10,1,2,4,8,2,2,5,9,12,6,0,2,4,4,11,8.6
1996-97,28,CHH,NBA,39:02,11,18,0,2,11,17,5,7,6,6,12,4,2,3,4,4,27,21.0
1997-98,29,CHH,NBA,42:41,6,12,0,1,6,12,5,7,5,15,19,6,2,4,5,6,15,15.8
1998-99,30,SAC,NBA,47:45,7,16,1,3,7,13,10,11,4,12,14,8,3,2,6,5,22,21.6
1999-00,31,SAC,NBA,40:25,7,14,0,1,7,14,9,12,3,10,12,8,3,2,2,5,15,10.8
2000-01,32,SAC,NBA,34:37,5,13,1,1,5,12,10,10,4,9,12,4,2,4,4,6,18,19.8
2001-02,33,SAC,NBA,38:08,8,16,1,2,8,14,9,12,7,13,16,4,2,4,5,6,23,21.6
2002-03,34,SAC,NBA,35:14,9,17,0,0,9,17,6,12,7,7,10,4,3,2,3,5,21,18.0
2003-04,35,SAC,NBA,26:16,6,9,0,0,6,9,4,5,4,6,9,6,2,2,3,4,14,13.2
Career,,,,47:45,12,22,2,4,12,20,10,15,7,15,19,8,3,5,6,6,30,24.0
6 Seasons,,SAC,NBA,47:45,9,17,1,3,9,17,10,12,7,13,16,8,3,4,6,6,23,21.6
6 Seasons,,LAL,NBA,,12,22,2,4,12,20,9,15,7,11,15,6,3,5,6,6,30,24.0
2 Seasons,,CHH,NBA,42:41,11,18,0,2,11,17,5,7,6,15,19,6,2,4,5,6,27,21.0
