,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,32,SAC,NBA,C,81,2420,,,,,100%,+5.8,-0.9,87,65,119,22,148,0,521,31,84
2001-02,33,SAC,NBA,C,80,2420,,,,,100%,+9.3,+3.5,79,43,133,22,145,0,636,29,62
2002-03,34,SAC,NBA,C,80,2384,,,,,100%,+9.6,+7.4,75,47,131,16,109,0,609,19,64
2003-04,35,SAC,NBA,C,81,2317,,,,,100%,+7.4,+4.6,100,48,124,20,107,0,991,20,72
2004-05,36,LAL,NBA,C,15,130,,,,,100%,-13.9,-10.7,7,4,6,2,6,0,43,4,5
Career,,,NBA,,337,9671,,,,,100%,+7.8,+3.4,348,207,513,82,515,0,2800,103,287
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SAC,NBA,,322,9541,,,,,100%,+8.0,+3.6,341,203,507,80,509,0,2757,99,282
1 season,,LAL,NBA,,15,130,,,,,100%,-13.9,-10.7,7,4,6,2,6,0,43,4,5
