Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,32,SAC,NBA,C,1,0,9:00,4,6,0.667,0,1,0,0,0,NA,1,3,1,2,0,1,0,8
Career,NA,,NBA,,1,0,9,4,6,0.667,0,1,0,0,0,NA,1,3,1,2,0,1,0,8
