,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1989-90,21,LAL,NBA,,10,15,0,1,10,15,7,10,6,12,14,5,5,4,6,6,25,25.9
1990-91,22,LAL,NBA,,10,18,1,1,10,18,9,12,7,13,17,6,4,6,5,6,25,26.2
1991-92,23,LAL,NBA,,13,18,2,3,11,16,10,13,5,11,13,5,6,4,6,6,32,34.3
1992-93,24,LAL,NBA,,12,25,2,4,11,24,10,13,10,14,21,8,5,7,7,6,28,30.4
1993-94,25,LAL,NBA,,15,24,1,4,15,22,8,10,13,21,24,12,6,7,7,6,33,30.5
1994-95,26,LAL,NBA,,12,26,1,3,12,24,11,14,10,15,24,10,5,8,8,6,30,33.1
1995-96,27,LAL,NBA,,14,19,1,2,14,18,12,15,6,15,19,13,4,6,7,6,29,26.3
1996-97,28,CHH,NBA,49:42,13,24,2,3,13,23,8,10,9,13,18,10,5,12,6,6,29,28.9
1997-98,29,CHH,NBA,41:51,11,16,1,2,11,16,9,12,8,11,18,7,4,4,5,6,25,24.8
1998-99,30,SAC,NBA,45:48,13,23,2,3,13,20,11,19,7,13,17,10,4,4,8,6,29,27.6
1999-00,31,SAC,NBA,43:12,12,21,1,3,12,21,14,18,7,13,15,11,5,4,7,6,27,26.5
2000-01,32,SAC,NBA,49:29,11,22,1,2,11,21,12,16,9,12,19,7,4,6,7,6,34,32.5
2001-02,33,SAC,NBA,47:13,11,20,1,2,11,20,9,17,12,14,19,10,4,5,6,6,27,26.0
2002-03,34,SAC,NBA,44:45,10,16,1,3,9,15,10,13,5,15,19,9,4,4,6,6,24,25.7
2003-04,35,SAC,NBA,43:50,10,16,1,1,10,16,8,9,6,11,12,12,5,5,7,6,26,23.8
2004-05,36,LAL,NBA,20:27,3,6,0,0,3,6,3,4,3,3,5,4,1,1,3,5,8,6.4
Career,,,,49:42,15,26,2,4,15,24,14,19,13,21,24,13,6,12,8,6,34,34.3
8 Seasons,,LAL,NBA,20:27,15,26,2,4,15,24,12,15,13,21,24,13,6,8,8,6,33,34.3
6 Seasons,,SAC,NBA,49:29,13,23,2,3,13,21,14,19,12,15,19,12,5,6,8,6,34,32.5
2 Seasons,,CHH,NBA,49:42,13,24,2,3,13,23,9,12,9,13,18,10,5,12,6,6,29,28.9
