Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,25,BOS,NBA,SF,71,NA,1582,5.1,14.3,0.36,3.2,4.7,0.671,14.2,1.5,4.8,13.4
1956-57,26,BOS,NBA,SF,70,NA,2220,5,14.4,0.345,2.1,3,0.706,11.8,1.4,4,12.1
1957-58,27,BOS,NBA,SF,5,NA,56,7.1,19.9,0.355,0.6,1.9,0.333,12.9,0.6,5.1,14.8
1958-59,28,BOS,NBA,SF,66,NA,1680,5.2,14.7,0.353,1.3,1.8,0.738,9.9,1.3,6.1,11.7
1959-60,29,BOS,NBA,SF,28,NA,536,4.4,13.8,0.322,1.5,2.4,0.611,7.3,0.8,7.3,10.3
1960-61,30,BOS,NBA,SF,76,NA,1153,4.5,14.9,0.301,1.5,2.4,0.645,9.1,0.8,7.4,10.5
1961-62,31,BOS,NBA,SF,79,NA,1146,5.9,16.3,0.362,1.4,2.6,0.536,10.3,1.6,5.8,13.2
1962-63,32,BOS,NBA,SF,63,NA,607,5.6,14.9,0.375,1.3,2.5,0.524,9.3,1.5,7.5,12.5
1963-64,33,BOS,NBA,SF,53,NA,451,4.5,14.5,0.308,1.4,2.5,0.581,10.5,2,7.2,10.4
Career,NA,,NBA,,511,NA,9431,5.1,14.8,0.345,1.9,2.9,0.653,10.9,1.3,5.7,12
