,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1955-56,25,BOS,NBA,,7,14,3,4,12,3,4,16
1956-57,26,BOS,NBA,,6,16,4,5,20,,6,14
1958-59,28,BOS,NBA,,6,15,2,4,11,,6,14
1960-61,30,BOS,NBA,,3,11,2,3,,1,5,8
1961-62,31,BOS,NBA,,6,15,2,3,9,1,6,14
1962-63,32,BOS,NBA,,3,7,1,1,7,,4,6
1963-64,33,BOS,NBA,,2,2,0,0,2,0,3,4
Career,,,,,7,16,4,5,,,6,16
