Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1985-86,21,LAC,NBA,C,79,2088,16.1,0.551,0.005,0.464,8.4,23.6,15.9,5.4,1.4,5.3,15.4,18.1,NA,1.7,2.3,4,0.093,NA,-1.6,1.1,-0.5,0.8
1986-87,22,LAC,NBA,C,72,2230,12.6,0.5,0.003,0.369,6.1,24.1,14.4,8.7,1.3,4.8,18.2,18.1,NA,-1.3,2.4,1.1,0.024,NA,-3.3,1.2,-2.1,-0.1
1987-88,23,LAC,NBA,C,66,2171,14.1,0.534,0.012,0.368,5.3,21.2,13,12.2,1.1,5.9,21.7,19.3,NA,-1.4,3.5,2,0.045,NA,-2.8,2.8,-0.1,1
1988-89,24,LAC,NBA,C,79,2585,17.4,0.593,0.002,0.47,6.8,21.9,14.4,8.7,1,4.7,17.8,20.3,NA,2.3,2.9,5.1,0.095,NA,-0.4,0.8,0.3,1.5
1989-90,25,LAC,NBA,C,71,2313,16.7,0.578,0.001,0.467,7.8,24.4,16.2,10.1,1.2,4.8,18.4,18.4,NA,1.7,3.7,5.4,0.113,NA,-0.5,2.1,1.6,2.1
1990-91,26,TOT,NBA,C,70,2236,15.1,0.541,0,0.379,7.8,28.7,18.1,7.7,1.2,4,20.6,21,NA,-0.7,3.7,3,0.064,NA,-1.9,0.8,-1.1,0.5
1990-91,26,LAC,NBA,C,39,1337,15.2,0.539,0,0.363,7.5,30.7,18.9,8.1,0.9,4.1,20.4,20.6,NA,-0.5,2.4,1.9,0.068,NA,-2.1,1.1,-1,0.3
1990-91,26,SEA,NBA,C,31,899,15.1,0.544,0,0.403,8.1,25.9,16.9,7.1,1.6,3.9,20.8,21.8,NA,-0.2,1.3,1.1,0.059,NA,-1.6,0.3,-1.2,0.2
1991-92,27,SEA,NBA,C,63,1941,14.1,0.517,0.003,0.336,7.6,23.2,15.2,5.9,1,3.9,17.1,22.2,NA,-0.3,2.5,2.2,0.054,NA,-1.9,0,-1.9,0
1992-93,28,TOT,NBA,C,59,754,13.2,0.529,0,0.384,7.7,24.5,16,4.3,2.1,4.2,19.8,22.2,NA,-0.5,1.4,0.9,0.057,NA,-4.6,0.8,-3.8,-0.3
1992-93,28,SEA,NBA,C,31,448,14.7,0.543,0,0.411,6.9,22.8,14.7,3.8,1.9,5.2,17.9,22,NA,0,0.9,0.9,0.093,NA,-3.5,1.3,-2.2,0
1992-93,28,LAL,NBA,C,28,306,11,0.507,0,0.343,8.9,27.1,17.9,4.9,2.3,2.6,22.5,22.4,NA,-0.5,0.5,0,0.003,NA,-6.2,0.1,-6.1,-0.3
1993-94,29,NJN,NBA,C,77,1817,14.2,0.525,0,0.363,7.7,21.5,14.5,3.8,1,3.1,12.4,18.1,NA,1.4,2.6,4.1,0.107,NA,-2,0,-2.1,0
1994-95,30,NJN,NBA,C,61,1598,13.9,0.555,0,0.33,6.4,23.7,15.1,4.2,0.7,2.8,17.1,20.1,NA,0.1,2.1,2.2,0.066,NA,-2.6,-0.2,-2.8,-0.3
1995-96,31,TOT,NBA,C,83,1896,14.4,0.539,0.005,0.329,8.8,26.1,17.3,5.7,1.3,3.4,17.6,19.8,NA,0.1,2.2,2.3,0.057,NA,-2.3,-0.3,-2.6,-0.3
1995-96,31,VAN,NBA,C,13,404,13.6,0.488,0,0.348,8.7,21.7,15,7.6,1.3,2.8,15.5,24.8,NA,-0.4,0.5,0.1,0.01,NA,-2.6,-1.2,-3.8,-0.2
1995-96,31,MIL,NBA,C,70,1492,14.6,0.558,0.007,0.322,8.9,27.3,17.9,5.2,1.2,3.6,18.3,18.4,NA,0.5,1.7,2.2,0.07,NA,-2.2,-0.1,-2.3,-0.1
1996-97,32,TOR,NBA,C,4,44,8.9,0.472,0,0.333,7.8,16.5,12,3.7,1.2,0,12.7,16,NA,0,0,0,0.033,NA,-3.8,-1.6,-5.4,0
1997-98,33,PHI,NBA,C,14,197,12.5,0.581,0,0.732,10.4,20.6,15.5,2.5,1.1,1.5,18.1,15.1,NA,0.2,0.2,0.4,0.098,NA,-2.1,-1.1,-3.2,-0.1
1998-99,34,PHI,NBA,C,6,33,-1.5,0.286,0,0,10.4,18,14.1,4.9,0,0,30,13.7,NA,-0.1,0,-0.1,-0.1,NA,-9.1,-2.6,-11.7,-0.1
1999-00,35,CLE,NBA,C,3,8,5.5,0.333,0,0,0,14.1,7,0,0,9,0,16.3,NA,0,0,0,-0.036,NA,-6,-0.3,-6.3,0
Career,NA,,NBA,,807,21911,14.8,0.544,0.003,0.393,7.3,23.8,15.4,7.3,1.2,4.3,17.9,19.6,NA,3.2,29.5,32.7,0.072,NA,-2,0.9,-1.1,4.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAC,NBA,,406,12724,15.4,0.552,0.004,0.422,7,23.8,15.2,8.9,1.2,5,18.5,19,NA,2.5,17.2,19.7,0.074,NA,-1.7,1.5,-0.2,5.8
2 seasons,NA,NJN,NBA,,138,3415,14,0.539,0,0.347,7.1,22.5,14.7,4,0.9,2.9,14.7,19.1,NA,1.6,4.7,6.2,0.088,NA,-2.3,-0.1,-2.4,-0.4
3 seasons,NA,SEA,NBA,,125,3288,14.5,0.528,0.002,0.363,7.6,23.9,15.6,5.9,1.3,4.1,18.2,22,NA,-0.5,4.6,4.1,0.061,NA,-2.1,0.3,-1.8,0.2
1 season,NA,MIL,NBA,,70,1492,14.6,0.558,0.007,0.322,8.9,27.3,17.9,5.2,1.2,3.6,18.3,18.4,NA,0.5,1.7,2.2,0.07,NA,-2.2,-0.1,-2.3,-0.1
1 season,NA,LAL,NBA,,28,306,11,0.507,0,0.343,8.9,27.1,17.9,4.9,2.3,2.6,22.5,22.4,NA,-0.5,0.5,0,0.003,NA,-6.2,0.1,-6.1,-0.3
2 seasons,NA,PHI,NBA,,20,230,10.5,0.547,0,0.625,10.4,20.2,15.3,2.9,0.9,1.3,19.7,14.9,NA,0.1,0.2,0.3,0.07,NA,-3.1,-1.3,-4.4,-0.1
1 season,NA,VAN,NBA,,13,404,13.6,0.488,0,0.348,8.7,21.7,15,7.6,1.3,2.8,15.5,24.8,NA,-0.4,0.5,0.1,0.01,NA,-2.6,-1.2,-3.8,-0.2
1 season,NA,TOR,NBA,,4,44,8.9,0.472,0,0.333,7.8,16.5,12,3.7,1.2,0,12.7,16,NA,0,0,0,0.033,NA,-3.8,-1.6,-5.4,0
1 season,NA,CLE,NBA,,3,8,5.5,0.333,0,0,0,14.1,7,0,0,9,0,16.3,NA,0,0,0,-0.036,NA,-6,-0.3,-6.3,0
