Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1990-91,26,SEA,NBA,C,5,163,15,0.626,0,0.78,5.1,19.3,12.2,0.9,0.9,5.5,16.6,17.3,NA,0.2,0.2,0.4,0.125,NA,0.2,1.4,1.6,0.1
1991-92,27,SEA,NBA,C,9,161,15.3,0.562,0.024,0.439,7.6,28.1,17.7,4.6,1.6,5.3,14.1,15.4,NA,0.1,0.2,0.3,0.09,NA,-0.4,2,1.5,0.1
1993-94,29,NJN,NBA,C,4,108,8.3,0.512,0,0.471,5.1,16.2,10.7,1.9,1,5.2,19.6,10.7,NA,0,0.2,0.2,0.071,NA,-3.2,1.9,-1.3,0
Career,NA,,NBA,,18,432,13.4,0.582,0.01,0.586,6,21.8,13.9,2.5,1.2,5.4,16.2,14.9,NA,0.3,0.6,0.9,0.099,NA,-0.9,1.7,0.8,0.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SEA,NBA,,14,324,15.1,0.596,0.012,0.61,6.4,23.7,14.9,2.7,1.3,5.4,15.4,16.4,NA,0.3,0.4,0.7,0.108,NA,-0.1,1.7,1.5,0.3
1 season,NA,NJN,NBA,,4,108,8.3,0.512,0,0.471,5.1,16.2,10.7,1.9,1,5.2,19.6,10.7,NA,0,0.2,0.2,0.071,NA,-3.2,1.9,-1.3,0
