Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1975-76,22,GSW,NBA,PG,77,NA,1728,9.4,21.9,0.428,NA,NA,NA,9.4,21.9,0.428,4.4,6,0.742,1.6,2.5,4.1,6.2,3.6,0.7,NA,3.7,23.2,NA,NA,95
1976-77,23,GSW,NBA,PG,82,NA,1930,7.5,16.2,0.464,NA,NA,NA,7.5,16.2,0.464,2.6,3.5,0.747,1.7,3.7,5.4,6.7,2.8,0.4,NA,5,17.6,NA,NA,100
1977-78,24,SEA,NBA,PG,79,NA,2572,10.7,23.8,0.451,NA,NA,NA,10.7,23.8,0.451,4,5,0.817,1.5,3.1,4.6,5.2,3.3,0.7,3.4,3.5,25.5,NA,103,97
1978-79,25,SEA,NBA,PG,76,NA,2266,12.4,25.1,0.495,NA,NA,NA,12.4,25.1,0.495,5,6.5,0.775,2.3,2.7,5,6.3,3.2,0.6,3.9,3.3,29.9,NA,108,100
1979-80,26,SEA,NBA,PG,82,NA,2969,11.7,24.3,0.482,0.1,0.6,0.194,11.6,23.8,0.489,5.3,6.7,0.788,2,2.4,4.4,6.3,3.2,0.6,2.9,2.5,28.8,NA,113,102
1981-82,28,SEA,NBA,PG,80,80,2876,12.9,26.6,0.486,0.2,0.7,0.225,12.7,25.9,0.492,5.3,7.3,0.734,1.5,2.5,4.1,9.2,2.9,0.6,3.3,2.7,31.3,NA,111,103
1982-83,29,SEA,NBA,PG,80,80,2761,11.1,23.3,0.477,0,0.7,0.047,11.1,22.6,0.491,4.7,6.2,0.751,1.2,2.2,3.5,10.8,3.1,0.4,3.9,2,27,NA,108,104
1983-84,30,SEA,NBA,PG,80,80,2818,10.2,22.3,0.458,0.1,0.4,0.16,10.1,21.9,0.464,5.1,6.8,0.75,1.1,2.3,3.5,11.5,3.2,0.4,4,2.6,25.6,NA,106,108
1984-85,31,WSB,NBA,PG,79,78,2960,10.3,24,0.43,0.8,2.8,0.29,9.5,21.1,0.449,4.1,5.6,0.725,1.2,2,3.2,9.8,2.9,0.5,3.4,2.6,25.5,NA,102,105
1985-86,32,WSB,NBA,PG,77,67,2284,9.2,21.5,0.428,0.6,2.5,0.259,8.6,19,0.45,2.9,4,0.734,1.1,2.4,3.5,9.6,2,0.3,3.4,2.4,22,NA,101,108
1986-87,33,ATL,NBA,SG,33,0,481,5.4,15,0.363,0.5,1.8,0.278,4.9,13.1,0.375,2.8,4.1,0.675,0.8,3.3,4.1,14.2,1.7,0.5,5.5,5.4,14.1,NA,92,108
Career,NA,,NBA,,825,385,25645,10.6,23,0.461,0.3,1.3,0.238,10.4,22.2,0.469,4.4,5.8,0.756,1.5,2.6,4.1,8.4,3,0.5,3,3,25.8,NA,106,102
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,SEA,NBA,,477,240,16262,11.5,24.2,0.475,0.1,0.6,0.153,11.4,23.8,0.481,4.9,6.4,0.766,1.6,2.5,4.1,8.3,3.1,0.6,3.5,2.8,28,NA,108,102
2 seasons,NA,GSW,NBA,,159,NA,3658,8.4,18.9,0.444,NA,NA,NA,8.4,18.9,0.444,3.5,4.7,0.744,1.6,3.1,4.8,6.5,3.2,0.5,NA,4.4,20.2,NA,NA,97
2 seasons,NA,WSB,NBA,,156,145,5244,9.8,22.9,0.429,0.7,2.7,0.277,9.1,20.2,0.45,3.6,4.9,0.728,1.1,2.2,3.3,9.7,2.5,0.4,3.4,2.5,24,NA,101,106
1 season,NA,ATL,NBA,,33,0,481,5.4,15,0.363,0.5,1.8,0.278,4.9,13.1,0.375,2.8,4.1,0.675,0.8,3.3,4.1,14.2,1.7,0.5,5.5,5.4,14.1,NA,92,108
