Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,28,SEA,NBA,PG,1,1,26:00,9,19,0.474,0,1,0,4,4,1,2,2,9,1,0,2,1,22
1982-83,29,SEA,NBA,PG,1,0,15:00,3,9,0.333,0,0,NA,0,0,NA,1,1,4,1,0,3,1,6
Career,NA,,NBA,,2,1,41,12,28,0.429,0,1,0,4,4,1,3,3,13,2,0,5,2,28
