Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,24,CHS,NBA,NA,10,NA,NA,4,13,0.308,2,7,0.286,NA,1,17,10
Career,NA,,NBA,NA,10,NA,NA,4,13,0.308,2,7,0.286,NA,1,17,10
