Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,22,PHI,NBA,C,79,49,2044,6.4,13.7,0.465,0,0.1,0,6.4,13.5,0.47,3.2,5,0.645,3.4,4.9,8.3,0.8,0.7,1.8,2.7,4.3,15.9
1995-96,23,TOT,NBA,C,57,38,1434,6.2,12.9,0.484,0,0.1,0.333,6.2,12.8,0.485,4.2,6.5,0.645,3.7,5.2,8.9,1,0.8,1.2,2.7,4.1,16.7
1995-96,23,PHI,NBA,C,46,32,1136,5.8,12.2,0.477,0,0,NA,5.8,12.2,0.477,3.7,5.9,0.629,3.9,5.5,9.5,0.9,0.8,1.2,2.6,4,15.3
1995-96,23,TOR,NBA,C,11,6,298,7.9,15.5,0.508,0.1,0.4,0.333,7.7,15.1,0.512,6,8.8,0.685,2.9,4,6.9,1.3,0.7,1.2,3.4,4.6,21.9
1996-97,24,TOR,NBA,C,60,28,1009,5.7,14.4,0.4,0,0,0,5.7,14.3,0.4,2.4,4.7,0.511,2.8,3.8,6.6,1,0.5,1.8,3.3,5.2,13.9
1997-98,25,TOR,NBA,C,7,0,44,5.7,11.5,0.5,0,0,NA,5.7,11.5,0.5,1.6,3.3,0.5,0.8,6.5,7.4,3.3,0,0,1.6,5.7,13.1
Career,NA,,NBA,,203,115,4531,6.2,13.5,0.456,0,0.1,0.083,6.2,13.5,0.458,3.3,5.4,0.618,3.3,4.8,8.1,0.9,0.7,1.6,2.8,4.5,15.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHI,NBA,,125,81,3180,6.2,13.1,0.469,0,0.1,0,6.2,13,0.472,3.4,5.3,0.639,3.6,5.2,8.7,0.8,0.7,1.6,2.6,4.2,15.7
3 seasons,NA,TOR,NBA,,78,34,1351,6.2,14.5,0.428,0,0.1,0.25,6.2,14.4,0.429,3.2,5.6,0.571,2.8,3.9,6.7,1.1,0.6,1.6,3.3,5.1,15.6
