Season,Team,Lg,Salary
1996-97,Portland Trail Blazers,NBA,"$247,500"
1997-98,Minnesota Timberwolves,NBA,"$272,250"
1999-00,Washington Wizards,NBA,"$510,000"
Career,(may be incomplete),,"$1,029,750"
