Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,25,HSM,ABA,PG,21,NA,12,1.7,4.5,0.372,0.1,0.4,0.375,1.5,4.1,0.372,0.388,1.3,1.7,0.75,NA,NA,1.4,0.9,1.1,1.8,4.8
Career,NA,,ABA,,21,NA,12,1.7,4.5,0.372,0.1,0.4,0.375,1.5,4.1,0.372,0.388,1.3,1.7,0.75,NA,NA,1.4,0.9,1.1,1.8,4.8
