,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,DAL,NBA,PF,33,319,,,32%,56%,12%,-10.2,-16.0,10,6,28,4,14,0,21,2,21
2001-02,27,MIN,NBA,PF,64,1140,,,46%,53%,1%,-2.7,-9.0,16,16,85,15,66,0,138,20,40
2002-03,28,MIN,NBA,SF,80,1222,,,65%,35%,,-3.2,-7.9,18,20,67,12,48,0,167,13,32
2003-04,29,MIN,NBA,C,68,1025,,,1%,52%,48%,-4.5,-14.4,14,18,59,16,41,0,110,14,30
Career,,,NBA,,245,3706,,,38%,47%,15%,-4.0,-10.7,58,60,239,47,169,0,436,49,123
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIN,NBA,,212,3387,,,39%,46%,15%,-3.4,-10.2,48,54,211,43,155,0,415,47,102
1 season,,DAL,NBA,,33,319,,,32%,56%,12%,-10.2,-16.0,10,6,28,4,14,0,21,2,21
