Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1995-96,21,POR,NBA,PF,69,10,1219,9.4,18.2,0.513,0,0.4,0,9.4,17.9,0.524,3.3,6,0.553,3.6,6.5,10.1,2.1,1.1,0.5,3.9,4.9,22,NA,100,106
1996-97,22,POR,NBA,PF,82,28,1918,9.9,18.5,0.536,0,0.3,0,9.9,18.2,0.544,4.4,6.3,0.699,4.3,7.5,11.8,2.4,1.3,1,3.6,5.1,24.3,NA,110,104
1997-98,23,TOT,NBA,PF,54,20,1360,9.4,19.7,0.477,0.2,0.5,0.333,9.2,19.2,0.481,5.6,8.3,0.679,4.8,8.4,13.2,2.8,1.4,1.1,3.7,6.3,24.5,NA,105,104
1997-98,23,POR,NBA,PF,41,13,1005,9.4,19,0.493,0.2,0.5,0.444,9.2,18.6,0.494,6,8.6,0.693,4.2,8.2,12.4,3.1,1.4,1,3.8,6.1,25,NA,107,102
1997-98,23,TOR,NBA,PF,13,7,355,9.3,21.3,0.438,0,0.4,0,9.3,20.9,0.448,4.5,7.2,0.633,6.3,8.9,15.2,2,1.2,1.2,3.2,6.7,23.2,NA,100,110
1998-99,24,DAL,NBA,PF,45,23,1362,11.4,23.8,0.477,0,0.2,0,11.4,23.6,0.481,5.7,9.3,0.617,5,8.9,13.9,3,1.1,0.9,2.6,4.8,28.5,NA,107,105
1999-00,25,DAL,NBA,SF,11,11,301,11.8,23.9,0.493,0,0.3,0,11.8,23.5,0.5,1.8,3.5,0.524,3.4,5.4,8.7,3.7,1.3,0.5,4.2,4.7,25.4,NA,95,109
2000-01,26,DAL,NBA,PF,33,4,319,9.2,21,0.438,0,0.2,0,9.2,20.8,0.442,3.1,5.8,0.528,6.3,8.6,14.9,1.6,2.1,1.3,3.6,8.4,21.5,NA,93,100
2001-02,27,MIN,NBA,PF,64,10,1140,9,17.7,0.507,0,0.1,0,9,17.6,0.509,4.3,6.7,0.639,4.8,7.7,12.6,2.8,1,1.3,2.7,7.4,22.2,NA,110,105
2002-03,28,MIN,NBA,SF,80,22,1222,8.9,16.6,0.535,0,0.1,0,8.9,16.5,0.537,2.6,4.3,0.594,4.5,7.9,12.4,3.3,1.4,1,2.5,6.1,20.3,NA,110,104
2003-04,29,MIN,NBA,C,68,2,1025,8.2,17.3,0.473,0,0.3,0,8.2,16.9,0.481,3.6,4.8,0.758,4.4,7,11.4,2.6,0.6,0.9,2.8,6.8,19.9,NA,103,102
Career,NA,,NBA,,506,130,9866,9.6,19.2,0.501,0,0.3,0.08,9.6,18.9,0.507,4.2,6.5,0.643,4.5,7.7,12.2,2.7,1.2,0.9,3.2,5.9,23.4,NA,106,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIN,NBA,,212,34,3387,8.7,17.2,0.506,0,0.2,0,8.7,17,0.511,3.5,5.3,0.658,4.6,7.6,12.2,2.9,1,1,2.7,6.7,20.9,NA,108,104
3 seasons,NA,POR,NBA,,192,51,4142,9.6,18.6,0.518,0.1,0.4,0.138,9.6,18.2,0.526,4.5,6.8,0.659,4.1,7.4,11.4,2.5,1.3,0.8,3.7,5.3,23.8,NA,106,104
3 seasons,NA,DAL,NBA,,89,38,1982,11.1,23.4,0.474,0,0.2,0,11.1,23.1,0.478,4.7,7.8,0.599,5,8.3,13.2,2.9,1.3,0.9,3,5.4,26.8,NA,103,104
1 season,NA,TOR,NBA,,13,7,355,9.3,21.3,0.438,0,0.4,0,9.3,20.9,0.448,4.5,7.2,0.633,6.3,8.9,15.2,2,1.2,1.2,3.2,6.7,23.2,NA,100,110
