,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1995-96,21,POR,NBA,,9,18,0,2,9,18,7,10,5,8,11,5,2,2,5,5,21,16.8
1996-97,22,POR,NBA,43:35,10,17,0,2,10,16,6,8,5,10,13,7,3,3,5,6,24,26.1
1997-98,23,TOT,NBA,40:46,10,20,1,2,10,19,11,13,8,10,15,5,3,3,4,6,27,23.5
1997-98,23,POR,NBA,40:46,10,20,1,2,10,19,11,13,5,9,14,5,3,3,4,6,27,23.5
1997-98,23,TOR,NBA,35:15,10,16,0,1,10,16,6,11,8,10,15,3,3,3,3,6,25,22.0
1998-99,24,DAL,NBA,45:00,14,25,0,1,14,25,13,20,7,12,16,6,3,3,5,6,33,25.3
1999-00,25,DAL,NBA,36:06,10,17,0,1,10,17,4,6,4,9,13,5,2,2,4,5,22,17.0
2000-01,26,DAL,NBA,20:58,5,13,0,1,5,13,3,6,5,6,8,2,2,2,3,4,10,8.9
2001-02,27,MIN,NBA,41:22,8,14,0,1,8,14,7,9,5,8,12,5,3,2,4,5,20,22.3
2002-03,28,MIN,NBA,36:01,9,14,0,1,9,14,4,7,5,9,13,4,4,2,4,5,19,17.0
2003-04,29,MIN,NBA,37:18,7,11,0,1,7,11,8,10,6,7,12,4,2,2,3,6,22,22.6
Career,,,,45:00,14,25,1,2,14,25,13,20,8,12,16,7,4,3,5,6,33,26.1
3 Seasons,,MIN,NBA,41:22,9,14,0,1,9,14,8,10,6,9,13,5,4,2,4,6,22,22.6
3 Seasons,,POR,NBA,43:35,10,20,1,2,10,19,11,13,5,10,14,7,3,3,5,6,27,26.1
3 Seasons,,DAL,NBA,45:00,14,25,0,1,14,25,13,20,7,12,16,6,3,3,5,6,33,25.3
1 Season,,TOR,NBA,35:15,10,16,0,1,10,16,6,11,8,10,15,3,3,3,3,6,25,22.0
