Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,22,BAL,NBA,SF,2,9,10.9,0.515,NA,0.667,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0.084
Career,NA,,NBA,,2,9,10.9,0.515,NA,0.667,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0.084
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BAL,NBA,,2,9,10.9,0.515,NA,0.667,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0.084
