,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1981-82,19,BOSTONCOLL,26,379,51,103,,,36,61,,30,40,29,3,28,28,138,.495,,.590,14.6,5.3,1.2,1.5
1982-83,20,BOSTONCOLL,32,1075,195,405,,,127,157,,86,170,88,1,117,71,517,.481,,.809,33.6,16.2,2.7,5.3
1983-84,21,BOSTONCOLL,30,1026,195,429,,,130,172,,102,105,88,6,94,67,520,.455,,.756,34.2,17.3,3.4,3.5
1984-85,22,BOSTONCOLL,31,1044,193,413,,,89,119,,102,160,70,2,96,75,475,.467,,.748,33.7,15.3,3.3,5.2
Career,,,119,3524,634,1350,,,382,509,,320,475,275,12,335,241,1650,.470,,.750,29.6,13.9,2.7,4.0
