Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1985-86,23,SAC,NBA,PG,18,139,8,0.406,0.068,0.273,1.6,3.2,2.4,20.3,3,0.4,18.2,17.5,NA,-0.2,0.1,-0.1,-0.028,NA,-3.6,-0.2,-3.8,-0.1
1986-87,24,WSB,NBA,PG,63,1303,14.3,0.506,0.26,0.316,3,7,5,25.7,3.1,0.3,15.3,16.3,NA,1.2,1.5,2.7,0.099,NA,0,1.2,1.2,1
1987-88,25,DEN,NBA,PG,82,2778,15.6,0.56,0.409,0.215,1.5,7.2,4.2,22.5,2.8,0.3,12.4,16.2,NA,4.4,3.2,7.5,0.13,NA,1.5,0.9,2.5,3.1
1988-89,26,DEN,NBA,PG,77,2787,17.5,0.567,0.431,0.363,2.5,8.3,5.2,22.2,2.7,0.2,12.5,19.7,NA,5.4,2.9,8.3,0.143,NA,2.7,0.2,2.9,3.4
1989-90,27,DEN,NBA,PG,79,2690,15.4,0.542,0.437,0.317,1.8,7.3,4.4,23.3,2,0.1,11.1,18.5,NA,4.4,2.5,6.9,0.124,NA,1.8,-0.1,1.8,2.6
1990-91,28,DEN,NBA,PG,66,2346,22.3,0.53,0.397,0.372,2.1,8.8,5.2,39.4,2.6,0.1,12.7,28.5,NA,5.8,0.4,6.3,0.128,NA,6,-0.7,5.3,4.3
1991-92,29,WSB,NBA,PG,78,2795,17.1,0.506,0.313,0.292,2.2,10.1,6.1,31.5,2.5,0.2,13.2,24.2,NA,2.6,2.6,5.3,0.09,NA,2.1,-0.3,1.8,2.6
1992-93,30,WSB,NBA,PG,70,2499,15.6,0.543,0.255,0.333,2.3,8.6,5.4,30.6,2,0.1,15.5,19.2,NA,3.3,1.2,4.6,0.088,NA,0.9,-0.9,0,1.3
1993-94,31,WSB,NBA,PG,70,2337,14.2,0.52,0.274,0.387,1.8,7.4,4.6,29.8,2.1,0.2,17,18.1,NA,2.9,0.2,3.1,0.063,NA,0.5,-1.5,-1,0.6
1994-95,32,CHH,NBA,PG,29,443,17.7,0.583,0.547,0.203,1.7,5.9,3.9,34.6,2.7,0.2,13.9,19.6,NA,1.1,0.5,1.6,0.169,NA,2.5,0.8,3.3,0.6
1995-96,33,CHH,NBA,PG,21,329,16.1,0.579,0.494,0.422,1.8,6.4,4.1,30.4,3.3,0.9,20.3,17,NA,0.6,0.2,0.8,0.117,NA,1.6,1.2,2.8,0.4
Career,NA,,NBA,,653,20446,16.6,0.536,0.364,0.324,2.1,8.1,5,28.2,2.5,0.2,13.5,20.2,NA,31.6,15.3,46.9,0.11,NA,2,-0.2,1.9,19.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DEN,NBA,,304,10601,17.5,0.548,0.417,0.325,2,7.9,4.7,26.4,2.5,0.2,12.2,20.4,NA,20.1,9,29,0.131,NA,2.9,0.1,3,13.4
4 seasons,NA,WSB,NBA,,281,8934,15.5,0.519,0.282,0.327,2.3,8.6,5.3,30,2.3,0.2,15,20,NA,10.1,5.5,15.6,0.084,NA,1,-0.6,0.5,5.5
2 seasons,NA,CHH,NBA,,50,772,17,0.582,0.528,0.281,1.7,6.1,4,32.8,3,0.5,16.4,18.4,NA,1.6,0.7,2.4,0.147,NA,2.1,1,3.1,1
1 season,NA,SAC,NBA,,18,139,8,0.406,0.068,0.273,1.6,3.2,2.4,20.3,3,0.4,18.2,17.5,NA,-0.2,0.1,-0.1,-0.028,NA,-3.6,-0.2,-3.8,-0.1
