Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,23,SAC,NBA,PG,18,0,139,16,44,0.364,0,3,0,16,41,0.39,0.364,8,12,0.667,2,4,6,22,9,1,11,9,40
1986-87,24,WSB,NBA,PG,63,0,1303,160,393,0.407,28,102,0.275,132,291,0.454,0.443,105,124,0.847,38,85,123,244,85,6,81,88,453
1987-88,25,DEN,NBA,PG,82,75,2778,416,927,0.449,139,379,0.367,277,548,0.505,0.524,166,199,0.834,40,183,223,503,168,16,144,138,1137
1988-89,26,DEN,NBA,PG,77,77,2787,468,1082,0.433,166,466,0.356,302,616,0.49,0.509,322,393,0.819,71,212,283,490,166,11,180,149,1424
1989-90,27,DEN,NBA,PG,79,74,2690,398,989,0.402,158,432,0.366,240,557,0.431,0.482,267,314,0.85,49,176,225,495,121,3,141,133,1221
1990-91,28,DEN,NBA,PG,66,66,2346,560,1421,0.394,167,564,0.296,393,857,0.459,0.453,465,529,0.879,58,198,256,693,147,6,240,162,1752
1991-92,29,WSB,NBA,PG,78,78,2795,485,1233,0.393,125,386,0.324,360,847,0.425,0.444,313,360,0.869,58,252,310,594,145,9,212,162,1408
1992-93,30,WSB,NBA,PG,70,70,2499,365,831,0.439,68,212,0.321,297,619,0.48,0.48,237,277,0.856,52,188,240,526,100,4,175,146,1035
1993-94,31,WSB,NBA,PG,70,67,2337,285,698,0.408,55,191,0.288,230,507,0.454,0.448,224,270,0.83,37,146,183,480,96,6,167,140,849
1994-95,32,CHH,NBA,PG,29,0,443,67,148,0.453,29,81,0.358,38,67,0.567,0.551,25,30,0.833,6,23,29,95,23,1,26,41,188
1995-96,33,CHH,NBA,PG,21,3,329,37,83,0.446,14,41,0.341,23,42,0.548,0.53,26,35,0.743,5,17,22,67,21,4,25,25,114
Career,NA,,NBA,,653,510,20446,3257,7849,0.415,949,2857,0.332,2308,4992,0.462,0.475,2158,2543,0.849,416,1484,1900,4209,1081,67,1402,1193,9621
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DEN,NBA,,304,292,10601,1842,4419,0.417,630,1841,0.342,1212,2578,0.47,0.488,1220,1435,0.85,218,769,987,2181,602,36,705,582,5534
4 seasons,NA,WSB,NBA,,281,215,8934,1295,3155,0.41,276,891,0.31,1019,2264,0.45,0.454,879,1031,0.853,185,671,856,1844,426,25,635,536,3745
2 seasons,NA,CHH,NBA,,50,3,772,104,231,0.45,43,122,0.352,61,109,0.56,0.543,51,65,0.785,11,40,51,162,44,5,51,66,302
1 season,NA,SAC,NBA,,18,0,139,16,44,0.364,0,3,0,16,41,0.39,0.364,8,12,0.667,2,4,6,22,9,1,11,9,40
