,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1983-84,19,DEPAUL,28,716,119,241,,,77,116,,181,,13,79,25,62,315,.494,,.664,25.6,11.3,6.5,
1984-85,20,DEPAUL,29,730,129,254,,,84,128,,132,,20,51,,58,342,.508,,.656,25.2,11.8,4.6,
1985-86,21,DEPAUL,30,924,158,307,,,98,154,,169,,28,59,92,93,414,.515,,.636,30.8,13.8,5.6,
1986-87,22,DEPAUL,31,1053,201,378,,,140,190,,232,,34,108,105,75,542,.532,,.737,34.0,17.5,7.5,
Career,,,118,3423,607,1180,,,399,588,,714,,95,297,222,288,1613,.514,,.679,29.0,13.7,6.1,
