Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Lawrence Moten,,0.6,-0.1,-0.4
Ron Davis,11.2,0.6,-0.1,-0.4
Tyler Ulis,-35.4,0.7,0,-0.2
Darrun Hilliard,-37.8,0.5,0,-0.2
Rick Brunson,-39.3,0.6,-0.1,-0.2
Rick Carlisle,-39.5,0.9,-0.1,-0.3
John Lucas III,-43.0,0.6,0,-0.1
DeAndre Liggins,-45.7,0.6,0,0
Jermaine Jackson,-46.8,0.6,0.2,-0.2
Clay Johnson,-49.5,0.6,0.1,0
Carl Thomas,-49.5,0.7,0,0
