Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,29,NYK,BAA,NA,5,NA,NA,0.143,0.074,NA,NA,NA,NA,NA,-0.4,0,-0.3,NA
Career,NA,,BAA,NA,5,NA,NA,0.143,0.074,NA,NA,NA,NA,NA,-0.4,0,-0.3,NA
