Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,29,PTP,ABA,PF,13,NA,14.6,0.7,2.2,0.321,0,0.1,0,0.7,2.1,0.333,0.321,0.6,1.7,0.364,NA,NA,5.6,0.6,0.6,2.3,2
1968-69,30,MNP,ABA,PF,1,NA,5,0,3,0,0,0,NA,0,3,0,0,0,0,NA,NA,NA,0,0,0,2,0
Career,NA,,ABA,,14,NA,13.9,0.6,2.2,0.29,0,0.1,0,0.6,2.1,0.3,0.29,0.6,1.6,0.364,NA,NA,5.2,0.6,0.6,2.3,1.9
