Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,29,PTP,ABA,PF,13,NA,190,1.7,5.3,0.321,0,0.2,0,1.7,5.1,0.333,1.5,4.2,0.364,NA,NA,13.8,1.5,1.5,5.7,4.9
1968-69,30,MNP,ABA,PF,1,NA,5,0,21.6,0,0,0,NA,0,21.6,0,0,0,NA,NA,NA,0,0,0,14.4,0
Career,NA,,ABA,,14,NA,195,1.7,5.7,0.29,0,0.2,0,1.7,5.5,0.3,1.5,4.1,0.364,NA,NA,13.5,1.5,1.5,5.9,4.8
