Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,29,PTP,ABA,PF,13,NA,190,9,28,0.321,0,1,0,9,27,0.333,0.321,8,22,0.364,NA,NA,73,8,8,30,26
1968-69,30,MNP,ABA,PF,1,NA,5,0,3,0,0,0,NA,0,3,0,0,0,0,NA,NA,NA,0,0,0,2,0
Career,NA,,ABA,,14,NA,195,9,31,0.29,0,1,0,9,30,0.3,0.29,8,22,0.364,NA,NA,73,8,8,32,26
