,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,29,PTP,ABA,,2,,0,,,,2,6,,,,,,,5
1968-69,30,MNP,ABA,,0,,0,,,,0,0,,,,,,,0
Career,,,,,2,,0,,,,2,6,,,,,,,5
