Season,Team,Lg,Salary
2017-18,Phoenix Suns,NBA,"$267,160"
2018-19,Chicago Bulls,NBA,"$1,311,265"
2018-19,Phoenix Suns,NBA,"$50,000"
Career,(may be incomplete),,"$1,628,425"
