Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,26,NOB,ABA,SG,7,57,-8.7,0.152,0.444,0.222,NA,NA,2.3,6.6,33.6,9.7,NA,-0.2,0,-0.1,-0.107
Career,NA,,ABA,,7,57,-8.7,0.152,0.444,0.222,NA,NA,2.3,6.6,33.6,9.7,NA,-0.2,0,-0.1,-0.107
