Season,Team,Lg,Salary
1984-85,New Jersey Nets,NBA,"$1,075,000"
1985-86,New Jersey Nets,NBA,"$1,100,000"
1987-88,New Jersey Nets,NBA,"$500,000"
Career,(may be incomplete),,"$2,675,000"
