Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,23,KCK,NBA,SG,1,0,14:00,4,6,0.667,NA,NA,NA,1,2,0.5,1,2,0,2,0,1,1,9
1979-80,24,KCK,NBA,SG,1,0,14:00,1,2,0.5,0,0,NA,0,0,NA,0,0,0,1,0,1,1,2
1980-81,25,KCK,NBA,SG,1,0,12:00,0,3,0,0,0,NA,1,2,0.5,1,1,1,0,0,1,0,1
1983-84,28,NJN,NBA,SG,1,0,12:00,1,5,0.2,0,0,NA,0,0,NA,2,3,1,0,0,0,1,2
Career,NA,,NBA,,4,0,52,6,16,0.375,0,0,NA,2,4,0.5,4,6,2,3,0,3,3,14
