Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,26,PHW,NBA,NA,24,NA,NA,26,74,0.351,12,18,0.667,24,4,34,64
Career,NA,,NBA,NA,24,NA,NA,26,74,0.351,12,18,0.667,24,4,34,64
