Season,Team,Lg,Salary
2016-17,Atlanta Hawks,NBA,"$1,499,760"
2017-18,Atlanta Hawks,NBA,"$1,567,200"
2018-19,Atlanta Hawks,NBA,"$1,634,640"
Career,(may be incomplete),,"$4,701,600"
