Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,24,DET,NBA,SF,74,NA,1735,6.4,16.1,0.399,5.7,8.2,0.701,10.2,1.8,3.3,18.6
1961-62,25,DET,NBA,SF,75,NA,1351,4.8,13.3,0.358,5.7,7.5,0.761,9.3,1.7,3.4,15.2
1962-63,26,SFW,NBA,SG,64,NA,1192,4.5,11.9,0.378,4.6,5.8,0.788,6.6,1.9,3.4,13.6
1963-64,27,SFW,NBA,SF,54,NA,522,4.4,11.7,0.379,3.2,4.9,0.662,6.7,1.7,4.6,12.1
1964-65,28,SFW,NBA,SF,19,NA,247,3.9,11.2,0.351,5.5,7.6,0.731,8,1.7,3.2,13.4
1966-67,30,SFW,NBA,,1,NA,5,21.6,28.8,0.75,43.2,50.4,0.857,0,0,0,86.4
1967-68,31,SFW,NBA,,10,NA,106,2.7,11.9,0.229,5.8,8.2,0.708,9.2,1.4,5.4,11.2
Career,NA,,NBA,,297,NA,5158,5.2,13.6,0.379,5.2,7.1,0.734,8.6,1.8,3.5,15.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DET,NBA,,149,NA,3086,5.7,14.9,0.383,5.7,7.9,0.726,9.8,1.8,3.3,17.1
5 seasons,NA,SFW,NBA,,148,NA,2072,4.4,11.8,0.37,4.5,6,0.749,6.9,1.8,3.8,13.2
