Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,24,DET,NBA,SF,74,NA,1735,310,776,0.399,276,394,0.701,490,89,158,896
1961-62,25,DET,NBA,SF,75,NA,1351,179,500,0.358,213,280,0.761,349,64,128,571
1962-63,26,SFW,NBA,SG,64,NA,1192,149,394,0.378,152,193,0.788,217,64,113,450
1963-64,27,SFW,NBA,SF,54,NA,522,64,169,0.379,47,71,0.662,97,25,67,175
1964-65,28,SFW,NBA,SF,19,NA,247,27,77,0.351,38,52,0.731,55,12,22,92
1966-67,30,SFW,NBA,,1,NA,5,3,4,0.75,6,7,0.857,0,0,0,12
1967-68,31,SFW,NBA,,10,NA,106,8,35,0.229,17,24,0.708,27,4,16,33
Career,NA,,NBA,,297,NA,5158,740,1955,0.379,749,1021,0.734,1235,258,504,2229
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DET,NBA,,149,NA,3086,489,1276,0.383,489,674,0.726,839,153,286,1467
5 seasons,NA,SFW,NBA,,148,NA,2072,251,679,0.37,260,347,0.749,396,105,218,762
