Season,Team,Lg,Salary
1995-96,Charlotte Hornets,NBA,"$603,000"
1996-97,Charlotte Hornets,NBA,"$694,000"
1997-98,Denver Nuggets,NBA,"$784,200"
Career,(may be incomplete),,"$2,081,200"
