Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1995-96,22,CHH,NBA,C,71,21,888,6.2,14.6,0.423,0,0,NA,6.2,14.6,0.423,4.2,5.5,0.763,4.1,6.7,10.8,0.9,0.5,0.4,2.2,10,16.6,NA,102,114
1996-97,23,TOT,NBA,C,52,2,376,7,16.8,0.415,0,0.3,0,7,16.6,0.422,6.4,8.1,0.789,5,7.3,12.3,2,0.7,0.4,3.9,8.7,20.4,NA,100,111
1996-97,23,CHH,NBA,C,36,2,288,6.2,16,0.388,0,0.4,0,6.2,15.6,0.398,4.7,6,0.781,4.7,7.2,11.9,1.7,0.8,0.6,4.3,8.3,17.1,NA,90,110
1996-97,23,DEN,NBA,C,16,0,88,9.4,19.5,0.485,0,0,NA,9.4,19.5,0.485,11.8,14.8,0.8,5.9,7.7,13.6,3,0.6,0,2.4,10,30.7,NA,125,113
1997-98,24,TOT,NBA,C,12,0,64,5.9,24.2,0.241,0.8,1.7,0.5,5,22.6,0.222,11.7,13.4,0.875,3.3,10.9,14.2,1.7,0,1.7,3.3,8.4,24.2,NA,89,109
1997-98,24,DEN,NBA,C,6,0,42,5.1,19.1,0.267,0,0,NA,5.1,19.1,0.267,12.7,15.3,0.833,5.1,11.5,16.6,1.3,0,2.5,3.8,6.4,22.9,NA,95,110
1997-98,24,SEA,NBA,C,6,0,22,7.3,34,0.214,2.4,4.9,0.5,4.9,29.2,0.167,9.7,9.7,1,0,9.7,9.7,2.4,0,0,2.4,12.1,26.7,NA,79,106
Career,NA,,NBA,,135,23,1328,6.4,15.7,0.408,0,0.2,0.25,6.4,15.6,0.409,5.2,6.6,0.783,4.3,7.1,11.4,1.3,0.6,0.5,2.7,9.6,18,NA,101,113
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHH,NBA,,107,23,1176,6.2,15,0.414,0,0.1,0,6.2,14.9,0.417,4.3,5.6,0.768,4.2,6.8,11.1,1.1,0.6,0.4,2.7,9.6,16.7,NA,99,113
2 seasons,NA,DEN,NBA,,22,0,130,8.1,19.4,0.417,0,0,NA,8.1,19.4,0.417,12.1,14.9,0.811,5.6,8.9,14.5,2.4,0.4,0.8,2.8,8.9,28.2,NA,115,112
1 season,NA,SEA,NBA,,6,0,22,7.3,34,0.214,2.4,4.9,0.5,4.9,29.2,0.167,9.7,9.7,1,0,9.7,9.7,2.4,0,0,2.4,12.1,26.7,NA,79,106
