,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1995-96,22,CHH,NBA,,7,16,0,0,7,16,7,8,4,6,9,2,2,1,4,6,21,13.6
1996-97,23,TOT,NBA,28:45,5,10,0,1,5,10,6,8,4,8,11,3,1,1,4,5,12,8.3
1996-97,23,CHH,NBA,28:45,5,10,0,1,5,10,5,6,4,8,11,3,1,1,4,5,12,8.2
1996-97,23,DEN,NBA,25:28,4,6,0,0,4,6,6,8,3,3,4,3,1,0,2,3,10,8.3
1997-98,24,TOT,NBA,15:05,2,6,1,1,2,6,5,6,2,7,8,1,0,1,1,4,9,8.0
1997-98,24,DEN,NBA,15:05,2,6,0,0,2,6,5,6,2,7,8,1,0,1,1,4,9,8.0
1997-98,24,SEA,NBA,5:41,1,5,1,1,1,5,2,2,0,2,2,1,0,0,1,2,4,2.3
Career,,,,28:45,7,16,1,1,7,16,7,8,4,8,11,3,2,1,4,6,21,13.6
2 Seasons,,CHH,NBA,28:45,7,16,0,1,7,16,7,8,4,8,11,3,2,1,4,6,21,13.6
2 Seasons,,DEN,NBA,25:28,4,6,0,0,4,6,6,8,3,7,8,3,1,1,2,4,10,8.3
1 Season,,SEA,NBA,5:41,1,5,1,1,1,5,2,2,0,2,2,1,0,0,1,2,4,2.3
