Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,23,NYA,ABA,PF,7,NA,82,4.8,12.7,0.379,0.4,0.9,0.5,4.4,11.9,0.37,4.4,6.6,0.667,NA,NA,12.3,1.3,NA,NA,14.5
Career,NA,,ABA,,7,NA,82,4.8,12.7,0.379,0.4,0.9,0.5,4.4,11.9,0.37,4.4,6.6,0.667,NA,NA,12.3,1.3,NA,NA,14.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYA,ABA,,7,NA,82,4.8,12.7,0.379,0.4,0.9,0.5,4.4,11.9,0.37,4.4,6.6,0.667,NA,NA,12.3,1.3,NA,NA,14.5
