Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,23,NYA,ABA,PF,59,739,10.7,0.409,0.01,0.32,NA,NA,17.1,5.1,13.5,20.3,NA,-1.1,0.9,-0.2,-0.014
1970-71,24,NYA,ABA,PF,26,164,13.4,0.456,0.045,0.5,NA,NA,16.4,2.8,16.4,29.8,NA,-0.1,0.1,0,0.002
1972-73,26,PHI,NBA,PF,5,32,-9.4,0.1,NA,0.818,NA,NA,4.2,0,NA,NA,NA,-0.3,0,-0.3,-0.444
Career,NA,,TOT,,90,935,10.5,0.41,0.017,0.373,NA,NA,16.5,4.5,14.2,22.1,NA,-1.5,1,-0.5,-0.025
,NA,,ABA,,85,903,11.2,0.42,0.018,0.361,NA,NA,17,4.7,14.2,22.1,NA,-1.2,1,-0.2,-0.011
,NA,,NBA,,5,32,-9.4,0.1,NA,0.818,NA,NA,4.2,0,NA,NA,NA,-0.3,0,-0.3,-0.444
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYA,ABA,,85,903,11.2,0.42,0.018,0.361,NA,NA,17,4.7,14.2,22.1,NA,-1.2,1,-0.2,-0.011
1 season,NA,PHI,NBA,,5,32,-9.4,0.1,NA,0.818,NA,NA,4.2,0,NA,NA,NA,-0.3,0,-0.3,-0.444
