,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,21,KEN,ABA,,10,,0,,,,4,5,,,,,,,,,21
1974-75,22,KEN,ABA,,7,,0,,,,6,7,,,,,,,,,14
1975-76,23,DNA,ABA,,5,,0,,,,1,2,,,,,,,,,11
Career,,,,,10,,0,,,,6,7,,,,,,,,,21
2 Seasons,,KEN,ABA,,10,,0,,,,6,7,,,,,,,,,21
1 Season,,DNA,ABA,,5,,0,,,,1,2,,,,,,,,,11
