,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,21,KEN,ABA,,7,,0,,,,3,4,,,,,,,,,14
1974-75,22,KEN,ABA,,0,,0,,,,1,2,,,,,,,,,1
Career,,,,,7,,0,,,,3,4,,,,,,,,,14
