Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,22,BLB,BAA,,11,NA,NA,NA,NA,0.371,NA,NA,0.744,NA,NA,NA,NA
1948-49,23,BLB,BAA,,3,NA,NA,NA,NA,0.351,NA,NA,0.759,NA,NA,NA,NA
1949-50,24,NYK,NBA,,5,NA,NA,NA,NA,0.275,NA,NA,0.952,NA,NA,NA,NA
1950-51,25,NYK,NBA,,14,NA,NA,NA,NA,0.364,NA,NA,0.618,NA,NA,NA,NA
1951-52,26,NYK,NBA,C,14,NA,427,6.5,14,0.464,5.7,7.5,0.764,9.1,1,4.6,18.7
1952-53,27,NYK,NBA,C,11,NA,341,5,13.5,0.367,5.4,7.4,0.729,8.7,2.6,5.1,15.3
1953-54,28,NYK,NBA,C,4,NA,111,3.2,10.1,0.323,8.1,11.7,0.694,10.7,3.2,5.5,14.6
Career,NA,,TOT,,62,NA,879,5.5,13.3,0.382,5.9,8,0.731,9.1,1.9,4.9,16.9
,NA,,NBA,,48,NA,879,5.5,13.3,0.388,5.9,8,0.725,9.1,1.9,4.9,16.9
,NA,,BAA,,14,NA,NA,NA,NA,0.368,NA,NA,0.748,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,NYK,NBA,,48,NA,879,5.5,13.3,0.388,5.9,8,0.725,9.1,1.9,4.9,16.9
2 seasons,NA,BLB,BAA,,14,NA,NA,NA,NA,0.368,NA,NA,0.748,NA,NA,NA,NA
