Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,21,BOS,BAA,,60,NA,NA,4.1,12.8,0.32,2.1,3.2,0.677,NA,1,2.2,10.3
1947-48,22,TOT,BAA,,45,NA,NA,3.6,12.1,0.297,1.4,2.4,0.574,NA,0.5,2.7,8.6
1947-48,22,BOS,BAA,,32,NA,NA,3.4,11.4,0.295,1,1.7,0.593,NA,0.5,2.6,7.8
1947-48,22,BLB,BAA,,13,NA,NA,4.2,13.8,0.302,2.3,4.2,0.556,NA,0.5,3.1,10.6
1948-49,23,BLB,BAA,,60,NA,NA,5,13.2,0.377,3,4.4,0.683,NA,1.9,3.6,13
1949-50,24,NYK,NBA,,60,NA,NA,4,12.2,0.331,3.3,5,0.662,NA,1.7,3.4,11.3
1950-51,25,NYK,NBA,,66,NA,NA,3.5,9.3,0.374,2.2,3.2,0.702,6.5,1.8,3.4,9.2
1951-52,26,NYK,NBA,C,66,NA,23.6,3.4,9.1,0.378,2.7,3.8,0.689,7.1,1.8,3.2,9.5
1952-53,27,NYK,NBA,C,65,NA,26.3,3.7,9.8,0.377,3.8,5.2,0.732,7,2,3.9,11.2
1953-54,28,NYK,NBA,C,72,NA,27.9,3.5,9.9,0.358,2.9,4.2,0.689,6.7,1.8,3.3,10
1954-55,29,TOT,NBA,C,36,NA,23.9,3.8,10.7,0.357,2,3.2,0.632,6.1,1.7,3,9.6
1954-55,29,BLB,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-55,29,SYR,NBA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955-56,30,ROC,NBA,PF,68,NA,13.3,2.1,6.3,0.336,1.1,1.9,0.605,3.5,1.2,2.1,5.4
Career,NA,,TOT,,598,NA,22.9,3.6,10.4,0.351,2.5,3.7,0.678,6.2,1.6,3.1,9.8
,NA,,NBA,,433,NA,22.9,3.4,9.5,0.359,2.6,3.8,0.684,6.2,1.7,3.2,9.4
,NA,,BAA,,165,NA,NA,4.3,12.8,0.336,2.2,3.4,0.66,NA,1.2,2.8,10.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,NYK,NBA,,329,NA,26,3.6,10,0.362,3,4.3,0.696,6.8,1.8,3.4,10.2
2 seasons,NA,BOS,BAA,,92,NA,NA,3.8,12.3,0.312,1.7,2.6,0.658,NA,0.9,2.3,9.4
3 seasons,NA,BLB,BAA,,73,NA,NA,4.8,13.3,0.363,2.9,4.4,0.661,NA,1.7,3.5,12.6
1 season,NA,ROC,NBA,,68,NA,13.3,2.1,6.3,0.336,1.1,1.9,0.605,3.5,1.2,2.1,5.4
1 season,NA,SYR,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
