,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,22,DET,NBA,C,4,131,,,,,100%,-5.2,+15.6,0,4,3,0,5,0,0,3,1
2018-19,25,DET,NBA,C,4,127,,,,,100%,-39.2,-42.1,5,1,9,4,11,2,20,1,11
Career,,,NBA,,8,258,,,,,100%,-21.9,-12.8,5,5,12,4,16,2,20,4,12
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,8,258,,,,,100%,-21.9,-12.8,5,5,12,4,16,2,20,4,12
