,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,21,CLE,NBA,SF,13,604,,,94%,7%,,-4.8,-21.1,28,16,19,10,51,2,167,16,5
2006-07,22,CLE,NBA,SF,20,893,,,97%,3%,,+4.9,+24.2,31,19,17,7,93,4,361,22,11
2007-08,23,CLE,NBA,SF,13,552,,,95%,5%,,+5.6,+24.6,33,8,9,9,64,4,228,11,8
2008-09,24,CLE,NBA,SF,14,580,,,83%,17%,,+11.6,+8.4,14,13,13,4,87,3,239,16,12
2009-10,25,CLE,NBA,SF,11,460,,,92%,8%,,+4.6,+23.2,22,11,11,5,53,0,196,15,13
2010-11,26,MIA,NBA,SF,21,922,,,83%,17%,,+1.6,-14.7,28,16,27,9,64,3,284,19,17
2011-12,27,MIA,NBA,SF,23,983,,,22%,76%,2%,+10.9,+24.3,48,18,18,10,98,6,309,28,20
2012-13,28,MIA,NBA,PF,23,960,,,4%,92%,5%,+7.3,+0.2,40,13,16,14,72,2,369,17,15
2013-14,29,MIA,NBA,PF,20,763,,,5%,90%,5%,+4.3,+8.6,31,18,19,7,68,2,237,14,9
2014-15,30,CLE,NBA,SF,20,844,,,48%,51%,1%,+4.1,+0.8,37,26,22,11,55,1,416,10,26
2015-16,31,CLE,NBA,SF,21,822,,,58%,41%,2%,+13.7,+20.0,12,49,14,10,54,0,399,15,17
2016-17,32,CLE,NBA,SF,18,744,,,60%,36%,5%,+12.9,+30.7,36,20,18,10,72,5,360,22,16
2017-18,33,CLE,NBA,PF,22,922,,5%,63%,33%,,-0.8,+7.5,55,25,16,10,85,1,482,25,17
Career,,,NBA,,239,10049,,,58%,40%,2%,+5.9,+10.2,415,252,219,116,916,33,4047,230,186
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,CLE,NBA,,152,6421,,1%,74%,24%,1%,+5.8,+13.2,268,187,139,76,614,20,2848,152,125
4 seasons,,MIA,NBA,,87,3628,,,29%,68%,3%,+6.2,+4.7,147,65,80,40,302,13,1199,78,61
