,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,19,CLE,NBA,SG,79,3122,.417,11.2,.855,.315,.168,.161,.211,.145,.438,.604,.356,.313,.352,.290,.442,.064,91,.746,.286,.323,3,0
2004-05,20,CLE,NBA,SF,80,3388,.472,12.1,.817,.311,.137,.121,.248,.183,.499,.725,.370,.324,.373,.351,.445,.076,126,.500,.185,.491,0,0
2005-06,21,CLE,NBA,SF,79,3361,.480,12.4,.792,.353,.092,.094,.253,.208,.518,.689,.411,.304,.398,.335,.303,.065,114,.417,.185,.343,5,0
2006-07,22,CLE,NBA,SF,78,3190,.476,12.2,.809,.333,.125,.111,.241,.191,.513,.725,.406,.361,.346,.319,.321,.068,108,.495,.145,.444,5,1
2007-08,23,CLE,NBA,SF,75,3027,.484,12.2,.781,.373,.090,.080,.238,.219,.531,.706,.426,.303,.372,.315,.333,.069,109,.398,.095,.353,2,0
2008-09,24,CLE,NBA,SF,81,3054,.489,13.4,.762,.333,.092,.074,.263,.238,.535,.728,.453,.286,.388,.344,.318,.083,128,.424,.107,.341,7,0
2009-10,25,CLE,NBA,SF,76,2966,.503,13.4,.747,.342,.082,.061,.262,.253,.560,.745,.468,.344,.398,.333,.369,.080,117,.341,.111,.395,4,0
2010-11,26,MIA,NBA,SF,79,3063,.510,12.7,.812,.284,.172,.094,.262,.188,.552,.744,.459,.443,.445,.330,.284,.068,98,.609,.211,.322,5,1
2011-12,27,MIA,NBA,SF,62,2326,.531,11.5,.873,.329,.136,.135,.272,.127,.556,.758,.484,.481,.384,.362,.360,.092,104,.519,.121,.333,0,0
2012-13,28,MIA,NBA,PF,76,2877,.565,11.2,.812,.373,.133,.105,.202,.188,.602,.776,.494,.415,.447,.406,.378,.109,144,.553,.161,.488,0,0
2013-14,29,MIA,NBA,PF,77,2902,.567,11.4,.774,.399,.123,.084,.168,.226,.622,.796,.554,.404,.366,.379,.395,.101,134,.534,.144,.568,0,0
2014-15,30,CLE,NBA,SF,69,2493,.488,12.6,.735,.332,.127,.116,.159,.265,.536,.722,.414,.356,.377,.354,.315,.072,88,.467,.115,.385,1,0
2015-16,31,CLE,NBA,SF,76,2709,.520,9.6,.801,.459,.119,.093,.129,.199,.573,.722,.361,.348,.404,.309,.378,.083,111,.598,.117,.273,0,0
2016-17,32,CLE,NBA,SF,74,2794,.548,11.0,.746,.432,.106,.105,.102,.254,.611,.780,.385,.440,.307,.363,.355,.112,145,.492,.102,.371,0,0
2017-18,33,CLE,NBA,PF,82,3026,.542,10.9,.743,.423,.114,.089,.118,.257,.603,.766,.378,.421,.371,.367,.301,.080,120,.356,.084,.382,1,0
2018-19,34,LAL,NBA,SF,55,1937,.510,12.3,.701,.380,.132,.077,.112,.299,.582,.755,.297,.417,.447,.339,.340,.081,85,.342,.073,.292,0,0
2019-20,35,LAL,NBA,PG,60,2094,.498,12.8,.676,.366,.139,.072,.099,.324,.570,.728,.423,.341,.359,.349,.247,.066,76,.459,.055,.429,1,0
Career,,,NBA,,1258,48329,.504,12.0,.781,.360,.121,.098,.201,.219,.549,.734,.418,.368,.386,.344,.347,.080,1898,.469,.129,.387,34,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 seasons,,CLE,NBA,,849,33130,.492,11.9,.782,.363,.113,.100,.206,.218,.535,.721,.397,.343,.375,.337,.352,.077,1257,.456,.133,.375,28,1
4 seasons,,MIA,NBA,,294,11168,.543,11.8,.816,.345,.142,.103,.225,.184,.582,.771,.493,.439,.414,.369,.353,.092,480,.556,.164,.432,5,1
2 seasons,,LAL,NBA,,115,4031,.504,12.6,.688,.373,.136,.074,.106,.312,.576,.741,.364,.379,.404,.345,.293,.074,161,.406,.064,.356,1,0
