Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,21,CLE,NBA,SF,13,13,604,13.5,28.4,0.476,1.9,5.8,0.333,11.6,22.6,0.512,8.1,10.9,0.737,2,7.7,9.7,7,1.7,0.8,6,4.1,37.1,NA,108,107
2006-07,22,CLE,NBA,SF,20,20,893,10.4,25,0.416,1.3,4.7,0.28,9.1,20.3,0.448,9.3,12.3,0.755,1.6,8.5,10.1,10,2.1,0.6,4.1,2.5,31.4,NA,109,99
2007-08,23,CLE,NBA,SF,13,13,552,11.4,27.8,0.411,1.8,7.1,0.257,9.6,20.7,0.463,12.3,16.9,0.731,1.6,8.7,10.3,10,2.3,1.7,5.5,3.3,37,NA,107,99
2008-09,24,CLE,NBA,SF,14,14,580,15.3,30,0.51,2.6,7.8,0.333,12.7,22.2,0.571,14.3,19.1,0.749,1.8,10.5,12.3,9.8,2.2,1.2,3.7,2.9,47.5,NA,128,100
2009-10,25,CLE,NBA,SF,11,11,460,11.9,23.8,0.502,2.3,5.6,0.4,9.7,18.1,0.534,9.9,13.5,0.733,1.7,9.8,11.5,9.5,2.1,2.3,4.7,2.6,36.1,NA,117,103
2010-11,26,MIA,NBA,SF,21,21,922,10.5,22.5,0.466,1.8,5.1,0.353,8.7,17.4,0.5,7.2,9.4,0.763,2.1,8.6,10.6,7.4,2.1,1.5,4,3.4,30,NA,113,102
2011-12,27,MIA,NBA,SF,23,23,983,13.9,27.8,0.5,1.2,4.7,0.259,12.7,23.1,0.549,9.6,13,0.739,3,9.4,12.4,7.2,2.4,0.9,4.5,2.6,38.7,NA,116,99
2012-13,28,MIA,NBA,PF,23,23,960,12.1,24.7,0.491,2.1,5.5,0.375,10.1,19.2,0.524,7.8,10,0.777,2.1,8.9,11,8.7,2.3,1,4,2.5,34.1,NA,118,101
2013-14,29,MIA,NBA,PF,20,20,763,14,24.8,0.565,2.6,6.3,0.407,11.5,18.5,0.618,9.4,11.7,0.806,1,9.3,10.3,6.9,2.6,0.8,4.5,3.4,40,NA,124,107
2014-15,30,CLE,NBA,SF,20,20,844,14.2,34.1,0.417,1.6,6.9,0.227,12.7,27.2,0.465,7.6,10.5,0.731,2.3,11.8,14.2,10.6,2.1,1.3,5.1,3.6,37.7,NA,105,99
2015-16,31,CLE,NBA,SF,21,21,822,14.1,26.9,0.525,2.1,6.1,0.34,12,20.8,0.579,5.3,8,0.661,2.7,10.2,12.9,10.3,3.2,1.7,4.8,3.5,35.6,NA,118,100
2016-17,32,CLE,NBA,SF,18,18,744,14.5,25.6,0.565,2.9,7.1,0.411,11.6,18.5,0.625,7.5,10.8,0.698,1.3,9.7,11,9.4,2.3,1.5,4.8,2.9,39.5,NA,125,108
2017-18,33,CLE,NBA,PF,22,22,922,15.6,29,0.539,2.2,6.5,0.342,13.4,22.5,0.596,9,12.1,0.746,1.8,9.6,11.4,11.3,1.7,1.3,5.3,3,42.5,NA,121,109
Career,NA,,NBA,,239,239,10049,13.2,27,0.491,2,6,0.332,11.2,20.9,0.537,8.8,11.8,0.743,2,9.5,11.4,9.1,2.3,1.2,4.7,3.1,37.2,NA,116,102
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,CLE,NBA,,152,152,6421,13.6,28,0.485,2.1,6.4,0.323,11.5,21.6,0.532,8.9,12.2,0.73,1.9,9.7,11.6,9.9,2.2,1.4,4.9,3.1,38.1,NA,115,103
4 seasons,NA,MIA,NBA,,87,87,3628,12.6,25,0.503,1.9,5.4,0.349,10.7,19.7,0.545,8.5,11,0.768,2.1,9,11.2,7.6,2.4,1.1,4.2,2.9,35.5,NA,117,102
