Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,22,HOU,NBA,SG,24,NA,305,44,89,0.494,23,39,0.59,NA,NA,51,17,NA,NA,32,111
1973-74,23,HOU,NBA,SG,4,NA,13,1,4,0.25,0,0,NA,1,5,6,2,0,0,3,2
1976-77,26,CHI,NBA,SG,9,NA,119,18,47,0.383,11,18,0.611,6,10,16,14,6,0,17,47
Career,NA,,NBA,,37,NA,437,63,140,0.45,34,57,0.596,7,15,73,33,6,0,52,160
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,HOU,NBA,,28,NA,318,45,93,0.484,23,39,0.59,1,5,57,19,0,0,35,113
1 season,NA,CHI,NBA,,9,NA,119,18,47,0.383,11,18,0.611,6,10,16,14,6,0,17,47
