Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,23,HOU,NBA,SG,4,NA,13,3.5,13.9,0.25,0,0,NA,3.5,17.4,20.9,7,0,0,10.4,7,NA,NA,97
1976-77,26,CHI,NBA,SG,9,NA,119,7.3,19,0.383,4.4,7.3,0.611,2.4,4,6.5,5.6,2.4,0,6.9,19,NA,NA,98
Career,NA,,NBA,,13,NA,132,6.9,18.4,0.373,4,6.5,0.611,2.5,5.4,8,5.8,2.2,0,7.2,17.7,NA,NA,98
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,9,NA,119,7.3,19,0.383,4.4,7.3,0.611,2.4,4,6.5,5.6,2.4,0,6.9,19,NA,NA,98
1 season,NA,HOU,NBA,,4,NA,13,3.5,13.9,0.25,0,0,NA,3.5,17.4,20.9,7,0,0,10.4,7,NA,NA,97
