,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,22,HOU,NBA,,6,,3,7,,,,,,,,14
1973-74,23,HOU,NBA,,1,2,0,0,,,3,1,,,2,2
1976-77,26,CHI,NBA,,5,11,5,7,,,5,7,,,5,13
Career,,,,,6,,5,7,,,,,,,,14
2 Seasons,,HOU,NBA,,6,,3,7,,,,,,,,14
1 Season,,CHI,NBA,,5,11,5,7,,,5,7,,,5,13
