,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,19,POR,NBA,PG,68,1330,47%,53%,,,,-8.2,-5.4,79,32,47,7,57,0,496,10,30
2005-06,20,POR,NBA,PG,68,1641,100%,,,,,-11.4,-0.6,66,24,59,11,79,10,549,26,39
2006-07,21,BOS,NBA,PG,78,1578,100%,,,,,-3.1,+1.4,47,19,68,13,43,9,508,13,29
2007-08,22,MIN,NBA,PG,60,1933,100%,,,,,-11.0,-6.7,52,33,83,10,36,9,811,9,31
2008-09,23,MIN,NBA,PG,75,2095,100%,,,,,-2.5,+6.6,89,34,92,10,63,16,802,15,45
2009-10,24,TOT,NBA,PG,43,659,100%,,,,,-8.5,-9.4,32,8,37,7,13,4,278,1,6
2009-10,24,LAC,NBA,PG,39,582,100%,,,,,-8.6,-1.9,29,5,35,7,12,4,252,1,6
2009-10,24,CLE,NBA,PG,4,77,100%,,,,,-7.5,-15.2,3,3,2,0,1,0,26,0,0
2010-11,25,MIN,NBA,PG,37,711,100%,,,,,-6.0,+1.3,38,11,28,7,21,2,267,5,17
2011-12,26,PHO,NBA,PG,60,895,100%,,,,,-7.0,-9.2,40,16,47,7,34,5,325,9,23
2012-13,27,TOT,NBA,PG,59,980,99%,1%,,,,-1.3,+3.5,48,8,45,1,19,13,335,2,15
2012-13,27,PHO,NBA,PG,46,795,100%,,,,,-1.8,+6.4,39,7,37,1,17,11,250,2,15
2012-13,27,TOR,NBA,PG,13,185,95%,6%,,,,+1.1,+2.9,9,1,8,0,2,2,85,0,0
2014-15,29,OKC,NBA,PG,16,327,100%,,,,,-11.9,-15.1,10,4,8,2,12,5,102,3,9
Career,,,NBA,,564,12149,94%,6%,,,,-6.8,-1.7,501,189,514,75,377,73,4473,93,244
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIN,NBA,,172,4739,100%,,,,,-6.5,+0.4,179,78,203,27,120,27,1880,29,93
2 seasons,,POR,NBA,,136,2971,76%,24%,,,,-10.0,-2.8,145,56,106,18,136,10,1045,36,69
2 seasons,,PHO,NBA,,106,1690,100%,,,,,-4.6,-1.8,79,23,84,8,51,16,575,11,38
1 season,,BOS,NBA,,78,1578,100%,,,,,-3.1,+1.4,47,19,68,13,43,9,508,13,29
1 season,,LAC,NBA,,39,582,100%,,,,,-8.6,-1.9,29,5,35,7,12,4,252,1,6
1 season,,OKC,NBA,,16,327,100%,,,,,-11.9,-15.1,10,4,8,2,12,5,102,3,9
1 season,,TOR,NBA,,13,185,95%,6%,,,,+1.1,+2.9,9,1,8,0,2,2,85,0,0
1 season,,CLE,NBA,,4,77,100%,,,,,-7.5,-15.2,3,3,2,0,1,0,26,0,0
