,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2004-05,19,POR,NBA,43:47,8,16,2,4,8,15,9,10,2,5,5,13,6,1,7,5,23,21.0
2005-06,20,POR,NBA,40:32,9,16,5,8,7,12,8,11,4,6,6,8,4,1,7,6,27,25.7
2006-07,21,BOS,NBA,37:43,8,17,4,7,7,14,8,9,2,6,6,8,3,2,4,6,24,20.8
2007-08,22,MIN,NBA,48:00,11,18,3,7,11,18,7,8,1,7,7,12,3,4,6,6,27,25.2
2008-09,23,MIN,NBA,43:58,9,20,6,10,8,13,10,13,3,4,4,12,4,2,6,6,30,22.9
2009-10,24,TOT,NBA,29:44,8,14,2,5,6,10,3,4,1,5,5,11,3,2,5,5,21,13.9
2009-10,24,LAC,NBA,25:59,6,12,2,5,5,9,3,4,1,5,5,11,3,2,5,5,17,11.9
2009-10,24,CLE,NBA,29:44,8,14,2,4,6,10,3,4,0,3,3,5,1,0,3,2,21,13.9
2010-11,25,MIN,NBA,39:52,8,14,3,7,8,13,4,8,2,4,5,9,3,2,5,6,18,16.5
2011-12,26,PHO,NBA,33:48,9,21,3,4,9,18,6,6,2,4,6,8,3,2,4,4,21,18.2
2012-13,27,TOT,NBA,40:43,8,20,4,9,7,14,7,8,2,6,6,8,4,1,4,5,19,14.7
2012-13,27,PHO,NBA,40:43,8,20,4,8,7,14,7,7,2,6,6,8,4,1,4,5,19,14.7
2012-13,27,TOR,NBA,26:38,5,12,3,9,2,5,7,8,1,2,2,7,4,1,3,4,13,12.9
2014-15,29,OKC,NBA,38:35,7,12,4,7,4,7,6,8,1,4,5,9,4,0,3,5,18,15.3
Career,,,,48:00,11,21,6,10,11,18,10,13,4,7,7,13,6,4,7,6,30,25.7
3 Seasons,,MIN,NBA,48:00,11,20,6,10,11,18,10,13,3,7,7,12,4,4,6,6,30,25.2
2 Seasons,,POR,NBA,43:47,9,16,5,8,8,15,9,11,4,6,6,13,6,1,7,6,27,25.7
2 Seasons,,PHO,NBA,40:43,9,21,4,8,9,18,7,7,2,6,6,8,4,2,4,5,21,18.2
1 Season,,BOS,NBA,37:43,8,17,4,7,7,14,8,9,2,6,6,8,3,2,4,6,24,20.8
1 Season,,LAC,NBA,25:59,6,12,2,5,5,9,3,4,1,5,5,11,3,2,5,5,17,11.9
1 Season,,OKC,NBA,38:35,7,12,4,7,4,7,6,8,1,4,5,9,4,0,3,5,18,15.3
1 Season,,TOR,NBA,26:38,5,12,3,9,2,5,7,8,1,2,2,7,4,1,3,4,13,12.9
1 Season,,CLE,NBA,29:44,8,14,2,4,6,10,3,4,0,3,3,5,1,0,3,2,21,13.9
